Wall time,Step,Value
1593963465.0719714,10,2.506309747695923
1593963467.5981865,20,2.4853148460388184
1593963470.0970006,30,2.477083444595337
1593963473.2641563,40,2.42576265335083
1593963476.636089,50,2.419874668121338
1593963480.053606,60,2.4198291301727295
1593963483.5840523,70,2.430560827255249
1593963486.9174943,80,2.4749507904052734
1593963490.4561296,90,2.4751408100128174
1593963493.9987273,100,2.4912407398223877
1593963497.119825,110,2.5078206062316895
1593963500.5146682,120,2.4535741806030273
1593963503.4627674,130,2.432664394378662
1593963506.6376584,140,2.438425302505493
1593963510.0454106,150,2.4609522819519043
1593963513.7986495,160,2.4896388053894043
1593963518.0105255,170,2.5056116580963135
1593963521.8534348,180,2.494753360748291
1593963525.4094832,190,2.50981068611145
1593963528.9520657,200,2.5123603343963623
1593963532.5238159,210,2.5074851512908936
1593963535.4614809,220,2.514317750930786
1593963538.9964406,230,2.5261919498443604
1593963542.2537267,240,2.5342495441436768
1593963545.6104178,250,2.5306851863861084
1593963549.4536622,260,2.514317750930786
1593963553.0681257,270,2.518219470977783
1593963556.615161,280,2.5069243907928467
1593963559.966828,290,2.5109221935272217
1593963563.2170253,300,2.512554407119751
1593963566.6902003,310,2.5168609619140625
1593963570.2136436,320,2.5042006969451904
1593963573.9954972,330,2.4828925132751465
1593963578.9696944,340,2.4900407791137695
1593963581.5524843,350,2.4897565841674805
1593963584.899006,360,2.479612350463867
1593963588.559995,370,2.4811809062957764
1593963591.9522567,380,2.480074405670166
1593963595.4624875,390,2.4841225147247314
1593963599.3497944,400,2.4832170009613037
1593963603.0089562,410,2.4859578609466553
1593963606.503507,420,2.485443353652954
1593963610.511353,430,2.485058307647705
1593963613.9956827,440,2.484773874282837
1593963617.6450858,450,2.4906396865844727
1593963621.386146,460,2.482998847961426
1593963625.0112379,470,2.4853363037109375
1593963628.330028,480,2.493384599685669
1593963631.746221,490,2.492635488510132
1593963635.3381553,500,2.4966816902160645
1593963639.1033995,510,2.487283945083618
1593963643.0272958,520,2.486048698425293
1593963646.588582,530,2.485928773880005
1593963650.3404167,540,2.4868004322052
1593963653.9089139,550,2.4829893112182617
1593963657.5261226,560,2.4839634895324707
1593963660.9889185,570,2.4879229068756104
1593963664.666805,580,2.484205961227417
1593963668.1785362,590,2.4862749576568604
1593963671.8409257,600,2.483217239379883
1593963675.4914966,610,2.4762144088745117
1593963679.005915,620,2.4765024185180664
1593963683.2733278,630,2.4730355739593506
1593963686.7830186,640,2.4767532348632812
1593963690.750583,650,2.4736437797546387
1593963694.3678396,660,2.474721670150757
1593963698.3651826,670,2.47375750541687
1593963701.9153218,680,2.4740231037139893
1593963705.9246864,690,2.469170331954956
1593963709.3643904,700,2.4725773334503174
1593963712.849175,710,2.4761404991149902
1593963716.6112323,720,2.4743244647979736
1593963720.5546272,730,2.4765772819519043
1593963724.4596496,740,2.476593255996704
1593963728.0493846,750,2.4774720668792725
1593963731.4513173,760,2.480752468109131
1593963735.0882747,770,2.4793126583099365
1593963738.887512,780,2.4716343879699707
1593963742.664227,790,2.4721131324768066
1593963746.6288106,800,2.470081090927124
1593963750.7511547,810,2.468877077102661
1593963754.5448804,820,2.4687693119049072
1593963758.3606071,830,2.462519407272339
1593963762.2078862,840,2.461414098739624
1593963766.2884307,850,2.4616827964782715
1593963770.4023006,860,2.4622786045074463
1593963774.293152,870,2.4627132415771484
1593963778.1754453,880,2.4569590091705322
1593963782.0275676,890,2.45595645904541
1593963785.7617571,900,2.4553239345550537
1593963789.1803381,910,2.45552921295166
1593963793.1509173,920,2.454907178878784
1593963797.4125204,930,2.4550652503967285
1593963801.4302256,940,2.4513821601867676
1593963805.2773538,950,2.450202703475952
1593963809.3918784,960,2.4500527381896973
1593963813.1584933,970,2.4498374462127686
1593963816.718908,980,2.447598695755005
1593963820.4245856,990,2.4444093704223633
1593963824.2913263,1000,2.4453125
1593963884.7616148,1000,2.4453125
