Wall time,Step,Value
1593975338.3305166,10,2.6458210945129395
1593975339.7056293,20,2.503386974334717
1593975343.2404628,30,2.6019887924194336
1593975346.4483383,40,2.5053889751434326
1593975349.9170392,50,2.506856918334961
1593975352.9844239,60,2.5563323497772217
1593975356.4404273,70,2.605168104171753
1593975359.689846,80,2.6187965869903564
1593975363.1292303,90,2.616764783859253
1593975366.1907244,100,2.6424856185913086
1593975369.5459642,110,2.586883783340454
1593975373.0979657,120,2.5766568183898926
1593975376.6107242,130,2.6035468578338623
1593975379.9167469,140,2.560805320739746
1593975383.2999396,150,2.5797476768493652
1593975387.2376313,160,2.583052635192871
1593975390.6189241,170,2.5627503395080566
1593975394.070512,180,2.5747599601745605
1593975397.2786167,190,2.5750069618225098
1593975400.6575737,200,2.5812695026397705
1593975403.9526618,210,2.5825870037078857
1593975407.5730824,220,2.5656802654266357
1593975411.451847,230,2.5733416080474854
1593975415.01775,240,2.5663177967071533
1593975418.0120943,250,2.5556840896606445
1593975421.161078,260,2.561735153198242
1593975424.4018128,270,2.555967092514038
1593975428.5655575,280,2.5402302742004395
1593975431.9224987,290,2.5380303859710693
1593975435.3465195,300,2.540172815322876
1593975438.902782,310,2.530424118041992
1593975442.7234845,320,2.525909900665283
1593975446.2426353,330,2.5219907760620117
1593975449.9111533,340,2.5226175785064697
1593975453.2072284,350,2.5224196910858154
1593975456.4699535,360,2.5094356536865234
1593975459.7154284,370,2.5005292892456055
1593975463.1742818,380,2.494828462600708
1593975466.8509288,390,2.4944024085998535
1593975470.1754334,400,2.4957213401794434
1593975473.6128824,410,2.491551637649536
1593975476.9703252,420,2.4987118244171143
1593975480.3995352,430,2.500934362411499
1593975483.5900981,440,2.501499891281128
1593975487.0426235,450,2.497788190841675
1593975490.167626,460,2.4996981620788574
1593975493.471574,470,2.49971866607666
1593975496.581218,480,2.501622438430786
1593975499.839094,490,2.501481533050537
1593975503.1631634,500,2.4990668296813965
1593975506.7707164,510,2.5019114017486572
1593975510.1249373,520,2.5014805793762207
1593975513.9333327,530,2.496438503265381
1593975517.1680865,540,2.4998714923858643
1593975520.5827668,550,2.4970943927764893
1593975523.937804,560,2.4914968013763428
1593975527.3356013,570,2.4843602180480957
1593975530.5297043,580,2.479125499725342
1593975533.8706617,590,2.477952718734741
1593975537.3820255,600,2.478196144104004
1593975540.9838982,610,2.4732120037078857
1593975544.5137265,620,2.4596076011657715
1593975548.001999,630,2.455904960632324
1593975551.499741,640,2.450690507888794
1593975555.1033108,650,2.4445056915283203
1593975558.2995415,660,2.4388418197631836
1593975561.4422855,670,2.4313809871673584
1593975565.0344005,680,2.432631254196167
1593975568.463129,690,2.4268953800201416
1593975572.4418197,700,2.420921564102173
1593975575.8321986,710,2.413713216781616
1593975579.4189963,720,2.4140701293945312
1593975582.964929,730,2.411292791366577
1593975586.6137488,740,2.4035675525665283
1593975590.145223,750,2.3996500968933105
1593975593.9289823,760,2.393178939819336
1593975598.5480764,770,2.3932230472564697
1593975602.1460783,780,2.390953779220581
1593975605.8463318,790,2.388286590576172
1593975610.030045,800,2.3845767974853516
1593975613.619495,810,2.382707357406616
1593975617.0362084,820,2.3796401023864746
1593975620.74271,830,2.3758480548858643
1593975624.2732031,840,2.373553991317749
1593975628.2137997,850,2.369356632232666
1593975632.301628,860,2.36495041847229
1593975635.8198216,870,2.3608062267303467
1593975639.8141325,880,2.355145215988159
1593975643.84967,890,2.349281072616577
1593975647.1983202,900,2.3479740619659424
1593975650.991627,910,2.3395352363586426
1593975654.7052019,920,2.329331874847412
1593975658.1284802,930,2.3220627307891846
1593975661.9312062,940,2.31730055809021
1593975666.0997326,950,2.314788818359375
1593975669.6553705,960,2.312419891357422
1593975673.6284404,970,2.3082234859466553
1593975677.350465,980,2.300615072250366
1593975681.078515,990,2.2978129386901855
1593975684.747253,1000,2.2933349609375
1593975736.6490073,1000,2.2933349609375
