Wall time,Step,Value
1593974619.4578204,10,3.927673816680908
1593974621.9619062,20,4.0446696281433105
1593974624.5095289,30,3.497879981994629
1593974627.0329566,40,3.364870548248291
1593974630.0889647,50,3.7568857669830322
1593974633.3437123,60,3.9472129344940186
1593974636.7872388,70,3.2974047660827637
1593974639.8263881,80,3.2202255725860596
1593974643.1290247,90,3.479203462600708
1593974646.4267952,100,3.4355883598327637
1593974650.1212995,110,3.160564422607422
1593974653.1020224,120,3.200618028640747
1593974656.4577732,130,3.5329372882843018
1593974659.9232678,140,4.351758003234863
1593974663.549018,150,3.4914488792419434
1593974666.7259893,160,3.524237871170044
1593974670.4554877,170,3.157426357269287
1593974673.8535912,180,3.6014211177825928
1593974677.196578,190,2.8144633769989014
1593974680.7293627,200,3.24106764793396
1593974684.5227494,210,2.8413679599761963
1593974688.1759744,220,0.45392537117004395
1593974691.511006,230,2.807591199874878
1593974694.9593618,240,2.881371259689331
1593974698.687205,250,2.3837382793426514
1593974702.1530058,260,2.8727333545684814
1593974705.5225952,270,2.912508010864258
1593974708.563916,280,3.5630173683166504
1593974712.2158067,290,3.440929412841797
1593974715.946663,300,1.22904634475708
1593974719.2711537,310,2.7282044887542725
1593974722.8735821,320,0.9624565839767456
1593974726.3941722,330,2.7100155353546143
1593974730.084282,340,3.1636691093444824
1593974733.90322,350,2.9338691234588623
1593974737.1310763,360,2.3663973808288574
1593974740.9086356,370,2.8445911407470703
1593974744.5531428,380,2.757390022277832
1593974747.9720607,390,3.638909339904785
1593974751.8885775,400,2.7352938652038574
1593974755.3699632,410,3.311722755432129
1593974759.8957012,420,2.9655189514160156
1593974762.3625941,430,2.646446943283081
1593974765.9969518,440,1.5297919511795044
1593974769.6625779,450,3.1736133098602295
1593974773.1240592,460,3.4279794692993164
1593974776.6687005,470,2.629591464996338
1593974780.293541,480,1.602596640586853
1593974784.0667002,490,3.2490320205688477
1593974787.5037982,500,3.148407220840454
1593974791.0550005,510,2.4033851623535156
1593974794.8682146,520,2.6821677684783936
1593974798.901472,530,0.45002225041389465
1593974802.2784255,540,2.345015048980713
1593974805.929572,550,0.6035311222076416
1593974810.2417226,560,2.628922700881958
1593974813.7664678,570,2.6445958614349365
1593974817.27699,580,1.951578140258789
1593974820.7461994,590,2.4817042350769043
1593974824.947244,600,2.9155590534210205
1593974828.8500702,610,2.935086965560913
1593974832.3355954,620,2.8250551223754883
1593974836.1503463,630,2.0010602474212646
1593974839.8232799,640,3.157867908477783
1593974843.7677643,650,2.5179975032806396
1593974847.5762,660,0.3298580050468445
1593974851.2476473,670,3.4164559841156006
1593974854.5219975,680,3.047699451446533
1593974858.1804476,690,3.4598069190979004
1593974861.8617823,700,2.603266477584839
1593974865.4058821,710,2.7825515270233154
1593974868.9443061,720,2.073805570602417
1593974872.52665,730,2.6495351791381836
1593974875.8307989,740,2.0854005813598633
1593974879.5156941,750,2.5877201557159424
1593974883.5100455,760,1.753332257270813
1593974887.238281,770,2.0884454250335693
1593974890.7268975,780,1.7732818126678467
1593974894.5071695,790,2.4572129249572754
1593974898.358318,800,0.8516367673873901
1593974902.0004144,810,3.0242843627929688
1593974905.221301,820,1.4005578756332397
1593974908.5675473,830,2.064788341522217
1593974911.921878,840,3.0977442264556885
1593974915.4669013,850,0.26487302780151367
1593974919.212239,860,2.333164691925049
1593974923.2584357,870,3.5547776222229004
1593974927.0697658,880,2.5860891342163086
1593974930.2734456,890,2.015293598175049
1593974933.9675593,900,2.6799426078796387
1593974937.4408112,910,2.201057195663452
1593974941.322801,920,2.0823943614959717
1593974945.8259282,930,1.7455323934555054
1593974949.861304,940,1.933321237564087
1593974953.4542139,950,1.0707066059112549
1593974957.0462785,960,1.9372022151947021
1593974961.3794482,970,2.258887529373169
1593974965.3013725,980,3.8303186893463135
1593974969.0388489,990,1.692082166671753
1593974973.3378367,1000,2.862144947052002
1593975031.513252,1000,2.6959755420684814
