Wall time,Step,Value
1583513055.3405418,10,3.007711410522461
1583513063.8793411,20,2.971402406692505
1583513069.8258493,30,2.9761908054351807
1583513075.9235225,40,2.945833921432495
1583513081.6249084,50,2.944915533065796
1583513087.712326,60,2.9479901790618896
1583513093.4897213,70,2.931486129760742
1583513099.222436,80,2.924899101257324
1583513105.0074728,90,2.9421474933624268
1583513111.3832514,100,2.9507172107696533
1583513117.7189293,110,2.945371150970459
1583513124.0968528,120,2.937706232070923
1583513130.1612105,130,2.9256949424743652
1583513136.2817585,140,2.914607286453247
1583513142.3512745,150,2.900692939758301
1583513148.455991,160,2.8936562538146973
1583513154.1827815,170,2.8889193534851074
1583513160.196723,180,2.885239601135254
1583513165.94782,190,2.876399040222168
1583513171.9903016,200,2.868384599685669
1583513178.7318192,210,2.8702874183654785
1583513185.0698972,220,2.869361639022827
1583513191.029171,230,2.8617827892303467
1583513197.0245383,240,2.8645265102386475
1583513203.4233003,250,2.8551745414733887
1583513209.582599,260,2.8539369106292725
1583513215.514909,270,2.8502418994903564
1583513221.5595124,280,2.8485910892486572
1583513227.6146507,290,2.847404956817627
1583513233.624656,300,2.8450064659118652
1583513239.6325188,310,2.8365750312805176
1583513245.68857,320,2.8327276706695557
1583513251.0568917,330,2.8312900066375732
1583513257.1510303,340,2.8278768062591553
1583513263.2121856,350,2.820512294769287
1583513269.166003,360,2.814862012863159
1583513274.8321378,370,2.8090476989746094
1583513280.441107,380,2.8062744140625
1583513286.1639225,390,2.80499005317688
1583513291.8562694,400,2.8029210567474365
1583513296.9482217,410,2.801410675048828
1583513302.9100192,420,2.7972304821014404
1583513308.3073964,430,2.795719623565674
1583513314.7057676,440,2.790933132171631
1583513320.7978373,450,2.7895877361297607
1583513326.5718207,460,2.7884860038757324
1583513332.312829,470,2.7818806171417236
1583513337.979947,480,2.779465675354004
1583513344.8719122,490,2.778087854385376
1583513350.9638538,500,2.7780492305755615
1583513357.024615,510,2.7756800651550293
1583513362.7486482,520,2.773928642272949
1583513367.955053,530,2.77409291267395
1583513374.2519188,540,2.771883249282837
1583513380.3126686,550,2.765636682510376
1583513386.0042608,560,2.762702703475952
1583513391.7505593,570,2.761431932449341
1583513397.4821703,580,2.7590489387512207
1583513403.518718,590,2.7574615478515625
1583513409.5217168,600,2.7548928260803223
1583513414.9705675,610,2.7532427310943604
1583513421.0966556,620,2.7484238147735596
1583513426.8481421,630,2.747553586959839
1583513432.8451705,640,2.7481961250305176
1583513438.3981376,650,2.747436046600342
1583513444.352939,660,2.7476019859313965
1583513450.018998,670,2.745649814605713
1583513456.085722,680,2.743279457092285
1583513462.4478369,690,2.7406444549560547
1583513468.5120778,700,2.7372119426727295
1583513474.1707404,710,2.7375190258026123
1583513479.8438313,720,2.735945224761963
1583513485.267966,730,2.731398820877075
1583513491.226286,740,2.730212926864624
1583513496.6723204,750,2.7307496070861816
