Wall time,Step,Value
1583502799.5676684,10,4.257995128631592
1583502805.3170025,20,4.076219081878662
1583502811.458118,30,3.8817005157470703
1583502817.7427287,40,3.863926410675049
1583502823.6873848,50,4.202005386352539
1583502829.7657928,60,4.03944206237793
1583502835.2686536,70,4.458090305328369
1583502840.7416177,80,4.0362138748168945
1583502846.5232885,90,4.269989490509033
1583502852.0050294,100,4.305689811706543
1583502858.0006678,110,3.931622266769409
1583502864.0507083,120,4.211000442504883
1583502870.0598052,130,3.9860777854919434
1583502875.8481643,140,4.017654895782471
1583502881.8719573,150,3.903566360473633
1583502887.6514287,160,3.89882755279541
1583502893.6976337,170,3.7610182762145996
1583502900.082612,180,3.734557867050171
1583502906.1336603,190,3.5935068130493164
1583502911.2985175,200,3.718022108078003
1583502917.3048732,210,3.38169527053833
1583502923.3533568,220,3.6237165927886963
1583502929.0640054,230,3.9375967979431152
1583502934.8689203,240,3.6108245849609375
1583502940.970539,250,3.6263082027435303
1583502947.3937523,260,3.4593780040740967
1583502953.4506135,270,3.2813148498535156
1583502959.568296,280,3.603278636932373
1583502965.4617429,290,3.18369460105896
1583502971.8652616,300,3.644819736480713
1583502978.1902728,310,3.157531976699829
1583502984.2426689,320,3.650974750518799
1583502990.2084908,330,3.496584892272949
1583502996.5367763,340,3.414008378982544
1583503002.5984213,350,3.4156622886657715
1583503008.7020137,360,3.6448287963867188
1583503015.0554318,370,3.175506591796875
1583503020.1079009,380,3.4410815238952637
1583503025.6238117,390,2.903805732727051
1583503031.688858,400,3.5899548530578613
1583503038.089347,410,3.4508450031280518
1583503043.780465,420,3.1931519508361816
1583503049.7421079,430,3.8953113555908203
1583503056.0903966,440,2.773898124694824
1583503061.59013,450,3.1322178840637207
1583503067.0582087,460,3.164447546005249
1583503073.4353492,470,2.8749117851257324
1583503079.4594128,480,2.8280344009399414
1583503084.8810833,490,3.01004695892334
1583503091.2435765,500,3.29030704498291
1583503096.97491,510,3.1655707359313965
1583503102.6478012,520,2.7911016941070557
1583503108.3416858,530,3.1251683235168457
1583503114.2531707,540,3.284243583679199
1583503120.4982355,550,2.760626792907715
1583503126.2092671,560,2.867366313934326
1583503131.710412,570,2.8841865062713623
1583503137.6676326,580,3.1688759326934814
1583503143.3318267,590,3.5123043060302734
1583503148.956974,600,2.807384967803955
1583503154.4113445,610,3.014043092727661
1583503160.4332845,620,3.3294243812561035
1583503166.7025156,630,2.9633731842041016
1583503172.4990494,640,3.381380558013916
1583503178.1092954,650,2.9847586154937744
1583503183.7803736,660,3.2070930004119873
1583503189.1936464,670,3.2442891597747803
1583503195.3392801,680,3.4523544311523438
1583503201.2576468,690,3.3330540657043457
1583503207.2977219,700,3.24556040763855
1583503212.4382293,710,3.6412196159362793
1583503217.9599535,720,2.8433566093444824
1583503224.2833536,730,3.1220033168792725
1583503230.3443828,740,2.9200596809387207
1583503236.362808,750,2.861359119415283
1583503242.509062,760,3.180652618408203
1583503248.287232,770,3.2939774990081787
1583503254.4002368,780,2.4856767654418945
1583503260.46778,790,2.8931713104248047
1583503266.8361835,800,2.7776248455047607
1583503272.399262,810,2.7874109745025635
1583503278.4477034,820,2.7143678665161133
1583503283.9085202,830,2.9802165031433105
1583503290.190638,840,3.182177782058716
1583503296.2474108,850,3.036972999572754
1583503302.7120671,860,3.0028293132781982
1583503308.1774852,870,3.0809478759765625
1583503314.2179961,880,3.1948554515838623
1583503320.3052943,890,3.608537197113037
1583503326.4534848,900,2.829296112060547
1583503332.4352837,910,3.2736728191375732
1583503338.8620703,920,3.0882625579833984
1583503345.5305443,930,3.0127477645874023
1583503352.196476,940,3.2689003944396973
1583503358.8378036,950,2.7980782985687256
1583503364.7082741,960,2.655796527862549
1583503370.7280784,970,2.4871644973754883
1583503376.7449408,980,2.6007938385009766
1583503382.5135758,990,2.9860751628875732
1583503388.451905,1000,2.5411126613616943
1583503394.2206087,1010,3.2656772136688232
1583503400.304299,1020,2.732606887817383
1583503406.6916838,1030,3.051544666290283
1583503412.4292989,1040,3.0368428230285645
1583503418.189047,1050,3.1748392581939697
1583503424.5479429,1060,2.7631473541259766
1583503430.8733058,1070,2.356492280960083
1583503436.5815184,1080,2.565506935119629
1583503442.336966,1090,2.0471901893615723
1583503447.808513,1100,3.212480068206787
1583503453.6113045,1110,2.327986717224121
1583503459.7266893,1120,2.7229442596435547
1583503466.0404234,1130,3.5358729362487793
1583503471.7371614,1140,2.6550838947296143
1583503477.2317514,1150,2.8871731758117676
1583503483.3006518,1160,3.129477024078369
1583503489.6763563,1170,3.116997003555298
1583503496.0336165,1180,2.952004909515381
1583503501.775163,1190,2.7725038528442383
1583503506.9439669,1200,3.824787139892578
1583503513.0303411,1210,2.1582205295562744
1583503519.4230363,1220,2.7496328353881836
1583503525.221778,1230,3.067420244216919
1583503531.2469907,1240,3.0380609035491943
1583503537.6177464,1250,3.0606045722961426
1583503543.396763,1260,2.4715468883514404
1583503549.784206,1270,2.315737009048462
1583503555.6018548,1280,2.7365381717681885
1583503561.3613591,1290,2.5890862941741943
1583503568.146828,1300,2.6328797340393066
1583503574.5459747,1310,2.2753124237060547
1583503580.6579216,1320,2.3752405643463135
1583503586.102298,1330,2.652677297592163
1583503592.4370465,1340,2.425267219543457
1583503598.5359244,1350,2.5066421031951904
1583503604.2618427,1360,2.7530293464660645
1583503610.3588638,1370,2.752617359161377
1583503616.4812312,1380,2.570568799972534
1583503622.481023,1390,2.593808174133301
1583503628.4987156,1400,2.5661141872406006
1583503634.600243,1410,2.8985095024108887
1583503640.65898,1420,2.47111439704895
1583503646.4541185,1430,2.330369710922241
1583503652.462711,1440,2.1878349781036377
1583503658.526564,1450,2.4619126319885254
1583503663.7357514,1460,2.9496865272521973
1583503669.476452,1470,2.5749268531799316
1583503675.5696452,1480,2.6191461086273193
1583503681.6936998,1490,2.8111696243286133
1583503687.517924,1500,1.987462043762207
1583503693.2540872,1510,2.698545455932617
1583503699.6229105,1520,2.7455620765686035
1583503705.0023632,1530,3.074430227279663
1583503711.0494442,1540,2.836094856262207
1583503717.3996987,1550,2.357884645462036
1583503723.0871122,1560,2.4061055183410645
1583503728.8200777,1570,3.036956548690796
1583503734.161307,1580,2.6432619094848633
1583503740.2707021,1590,2.489518165588379
1583503746.326745,1600,2.4885284900665283
1583503752.0239022,1610,2.263357162475586
1583503758.0262263,1620,2.3451309204101562
1583503763.7736695,1630,2.125308036804199
1583503769.503165,1640,3.3164596557617188
1583503775.275167,1650,3.0083134174346924
1583503781.6680322,1660,2.650695323944092
1583503786.8751836,1670,2.11293888092041
1583503792.3255095,1680,2.2262561321258545
1583503798.2528887,1690,2.3056602478027344
1583503804.5580711,1700,2.8414695262908936
1583503810.6402004,1710,2.240719795227051
1583503816.7362998,1720,2.465869426727295
1583503822.799813,1730,2.5030720233917236
1583503828.5776265,1740,2.1059956550598145
1583503834.9589632,1750,2.696826457977295
1583503840.993229,1760,2.8298308849334717
1583503846.490049,1770,2.9026033878326416
1583503852.5529323,1780,2.6454732418060303
1583503858.0772717,1790,3.0325939655303955
1583503864.0910976,1800,2.029014825820923
1583503870.1091392,1810,2.614496946334839
1583503875.8871758,1820,2.681785821914673
1583503882.365974,1830,2.2209231853485107
1583503888.3637455,1840,2.2018942832946777
1583503894.5116189,1850,2.814178943634033
1583503900.544446,1860,2.4865548610687256
1583503906.8028176,1870,2.832096815109253
1583503912.843288,1880,2.8791956901550293
1583503919.2740812,1890,2.421010732650757
1583503925.3676207,1900,2.382185220718384
1583503931.104309,1910,1.9616206884384155
1583503937.6062038,1920,2.1854567527770996
1583503943.3340847,1930,2.362175941467285
1583503949.0920649,1940,2.363485813140869
1583503955.372137,1950,2.0628294944763184
1583503961.123972,1960,3.220479965209961
1583503967.2220285,1970,1.598264455795288
1583503973.277213,1980,1.9993438720703125
1583503978.750881,1990,2.296351432800293
1583503984.4644337,2000,1.7741377353668213
1583504066.0336394,2000,2.9466395378112793
