Wall time,Step,Value
1583568811.9939568,10,3.0711660385131836
1583568818.4490435,20,2.9897966384887695
1583568824.10663,30,2.890495538711548
1583568830.1795816,40,2.9770071506500244
1583568835.892038,50,2.9216954708099365
1583568842.1980093,60,2.9130685329437256
1583568848.3112783,70,2.9076216220855713
1583568854.38907,80,2.879607677459717
1583568860.1288888,90,2.8640964031219482
1583568866.482503,100,2.8619680404663086
1583568872.3058364,110,2.834155321121216
1583568877.4550529,120,2.832559108734131
1583568883.564009,130,2.822002649307251
1583568889.5948813,140,2.8205342292785645
1583568895.6656435,150,2.8142149448394775
1583568901.7002814,160,2.801347494125366
1583568907.7520542,170,2.7939324378967285
1583568913.5009346,180,2.787487745285034
1583568919.2737474,190,2.77968168258667
1583568925.6193771,200,2.7820968627929688
1583568931.7972317,210,2.777691125869751
1583568938.1211162,220,2.7727108001708984
1583568944.192829,230,2.7635371685028076
1583568950.3215733,240,2.754547357559204
1583568955.9898865,250,2.7554383277893066
1583568961.6172204,260,2.755087375640869
1583568967.3770845,270,2.749340295791626
1583568973.1068811,280,2.7497758865356445
1583568978.5743897,290,2.753408432006836
1583568984.6227489,300,2.7453110218048096
1583568990.8250575,310,2.7395474910736084
1583568996.9697206,320,2.737065076828003
1583569002.3533878,330,2.743600845336914
1583569008.2810476,340,2.7448360919952393
1583569014.2558239,350,2.7389731407165527
1583569020.623744,360,2.733949661254883
1583569025.7793288,370,2.732175588607788
1583569031.5661461,380,2.7352287769317627
1583569037.1925569,390,2.7263667583465576
1583569042.9301388,400,2.72514271736145
1583569049.5404694,410,2.7207257747650146
1583569055.980354,420,2.714848518371582
1583569061.213101,430,2.7140769958496094
1583569067.356092,440,2.710634708404541
1583569073.1136146,450,2.708230495452881
1583569078.8157327,460,2.704232692718506
1583569085.1303804,470,2.7001607418060303
1583569091.5124874,480,2.6934783458709717
1583569097.8754268,490,2.68796968460083
1583569103.5955493,500,2.6822071075439453
1583569109.58112,510,2.675165891647339
1583569115.5771508,520,2.66597580909729
1583569121.2847965,530,2.6590046882629395
1583569126.7851417,540,2.647980213165283
1583569132.7635274,550,2.6383323669433594
1583569138.8546226,560,2.6336474418640137
1583569144.565228,570,2.6261849403381348
1583569150.5650403,580,2.619288921356201
1583569156.5650575,590,2.615852117538452
1583569162.6260672,600,2.6094632148742676
1583569168.7515895,610,2.6004927158355713
1583569174.8896348,620,2.5968821048736572
1583569180.2536075,630,2.5877795219421387
1583569186.560721,640,2.5793447494506836
1583569191.988005,650,2.571340322494507
1583569198.1060643,660,2.5625178813934326
1583569204.4135156,670,2.5570125579833984
1583569210.0814426,680,2.5510025024414062
1583569216.0768633,690,2.544780969619751
1583569222.144738,700,2.5424771308898926
1583569228.1711915,710,2.534492254257202
1583569233.8616738,720,2.523914098739624
1583569239.904937,730,2.5162713527679443
1583569245.9008057,740,2.5086562633514404
1583569251.585192,750,2.5039865970611572
1583569256.9307897,760,2.49902081489563
1583569262.6526923,770,2.49302077293396
1583569268.6473203,780,2.4843788146972656
1583569274.2730577,790,2.47603702545166
1583569280.1524482,800,2.4684581756591797
1583569286.1948564,810,2.461270809173584
1583569291.8123817,820,2.459383010864258
1583569297.2339494,830,2.4525156021118164
1583569302.9455202,840,2.446408748626709
1583569308.628087,850,2.43914532661438
1583569314.7457678,860,2.4349770545959473
1583569320.3768451,870,2.4285812377929688
1583569326.4065866,880,2.424633741378784
1583569331.9597125,890,2.4194998741149902
1583569337.6174786,900,2.4154539108276367
1583569342.8972485,910,2.4099299907684326
1583569349.2656014,920,2.4054551124572754
1583569355.9746535,930,2.400322675704956
1583569361.456994,940,2.3959383964538574
1583569367.4904501,950,2.394176721572876
1583569373.4660876,960,2.3918049335479736
1583569379.1843104,970,2.383967399597168
1583569384.8997247,980,2.3760383129119873
1583569390.8830924,990,2.371957778930664
1583569397.9449787,1000,2.3692209720611572
1583569404.2929957,1010,2.364046335220337
1583569410.1229622,1020,2.3570637702941895
1583569416.928813,1030,2.3539602756500244
1583569423.269882,1040,2.346548080444336
1583569429.292306,1050,2.3379616737365723
1583569435.6116004,1060,2.330833673477173
1583569441.6056082,1070,2.325193166732788
1583569447.6149054,1080,2.3199312686920166
1583569453.6562035,1090,2.311156749725342
1583569459.7141547,1100,2.308436870574951
1583569465.7338936,1110,2.303006172180176
1583569471.7670586,1120,2.29864239692688
1583569477.2313173,1130,2.29179310798645
1583569482.575273,1140,2.288815975189209
1583569488.2013068,1150,2.284073829650879
1583569493.6018815,1160,2.281280040740967
1583569499.220541,1170,2.2760839462280273
1583569504.9473984,1180,2.2707390785217285
1583569510.1994424,1190,2.2651593685150146
1583569516.1412244,1200,2.2621049880981445
1583569522.1780179,1210,2.2583019733428955
1583569527.9516296,1220,2.256865978240967
1583569533.9613776,1230,2.2535312175750732
1583569539.933713,1240,2.24884033203125
1583569545.0870361,1250,2.2447457313537598
1583569551.1185114,1260,2.239135980606079
1583569557.0802357,1270,2.2347512245178223
1583569563.4601417,1280,2.232891082763672
1583569569.49399,1290,2.2298359870910645
1583569575.5311131,1300,2.225114583969116
1583569580.9334033,1310,2.2207863330841064
1583569585.8133118,1320,2.217374324798584
1583569592.445361,1330,2.21390700340271
1583569598.2576778,1340,2.214810848236084
1583569604.4791813,1350,2.2127480506896973
1583569610.5969152,1360,2.2076213359832764
1583569616.9647992,1370,2.2026314735412598
1583569623.3599837,1380,2.1972994804382324
1583569629.485875,1390,2.1936862468719482
1583569635.8489041,1400,2.187351703643799
1583569641.618903,1410,2.1824421882629395
1583569647.3163311,1420,2.1784121990203857
1583569653.405473,1430,2.1737349033355713
1583569658.8645015,1440,2.1737496852874756
1583569664.5833876,1450,2.170055866241455
1583569670.5938118,1460,2.167248249053955
1583569676.6229947,1470,2.1652824878692627
1583569683.0308187,1480,2.1612730026245117
1583569689.3839285,1490,2.1584596633911133
1583569695.4314613,1500,2.1566765308380127
1583569701.1474316,1510,2.1525604724884033
1583569707.2434664,1520,2.1492321491241455
1583569713.3165412,1530,2.145223617553711
1583569719.6580884,1540,2.1410024166107178
1583569725.1403716,1550,2.1401658058166504
1583569730.9559793,1560,2.135575771331787
1583569737.3157437,1570,2.131084680557251
1583569743.4173903,1580,2.129956007003784
1583569749.1533082,1590,2.1251840591430664
1583569754.8878174,1600,2.1205570697784424
1583569761.2352273,1610,2.115324020385742
1583569767.6741204,1620,2.1114683151245117
1583569773.4363754,1630,2.107158899307251
1583569779.229865,1640,2.103193998336792
1583569784.9974513,1650,2.1028225421905518
1583569791.0481148,1660,2.101135492324829
1583569796.7887368,1670,2.098618745803833
1583569802.811647,1680,2.0948588848114014
1583569808.497147,1690,2.0902481079101562
1583569814.1361244,1700,2.0865955352783203
1583569820.0915844,1710,2.081170082092285
1583569825.7970924,1720,2.077528953552246
1583569831.8371308,1730,2.0756537914276123
1583569837.9795363,1740,2.074188232421875
1583569844.0174263,1750,2.0703721046447754
